r,m,c,b,f,dm,dc,db,df
1.224782052154254416e+03,9.999999930444435359e-01,2.282588040597002748e-09,1.017053127805216662e-09,7.709751110066150908e-06,2.200107976981815333e-08,-7.220040806258681020e-09,-3.896024359182395594e-09,-1.605849399922810132e-05
1.224788182483402124e+03,9.999999931780182427e-01,2.238753184208592850e-09,9.934469291824999759e-10,7.611933087691522969e-06,2.157857066507801743e-08,-7.081387021262274769e-09,-3.805773151500413764e-09,-1.585475210116912199e-05
1.224794312812549606e+03,9.999999933090276683e-01,2.195760129982778342e-09,9.703875779158710596e-10,7.515356128056399015e-06,2.116417540216792437e-08,-6.945395936053411419e-09,-3.717608095930006442e-09,-1.565359513564962109e-05
1.224800443141697315e+03,9.999999934375211064e-01,2.153592723895329496e-09,9.478624444242178833e-10,7.420004493143724758e-06,2.075773827971034214e-08,-6.812016453924433017e-09,-3.631481129891273958e-09,-1.545499032383466795e-05
1.224806573470844796e+03,9.999999935635471848e-01,2.112235090211211867e-09,9.258591605010990118e-10,7.325862623915635066e-06,2.035910627451804577e-08,-6.681198358422772313e-09,-3.547345182716270251e-09,-1.525890525964310410e-05
1.224812703799992505e+03,9.999999936871529771e-01,2.071671697787555180e-09,9.043656802424071798e-10,7.232915184540069741e-06,1.996812968693147659e-08,-6.552892523073541104e-09,-3.465154406998935976e-09,-1.506530800185754643e-05
1.224818834129139987e+03,9.999999938083847795e-01,2.031887282380323037e-09,8.833702063352196460e-10,7.141147013306387363e-06,1.958466138498387694e-08,-6.427050665628135744e-09,-3.384863898927936947e-09,-1.487416697189843384e-05
1.224824964458287695e+03,9.999999939272887772e-01,1.992866884686349702e-09,8.628612245860814415e-10,7.050543148530595745e-06,1.920855719258957803e-08,-6.303625468394836127e-09,-3.306429829349309945e-09,-1.468545100777652263e-05
1.224831094787435177e+03,9.999999940439091572e-01,1.954595843350341143e-09,8.428274961470969350e-10,6.961088825523085783e-06,1.883967579080044912e-08,-6.182570556119269847e-09,-3.229809414423874510e-09,-1.449912935777840326e-05
1.224837225116582886e+03,9.999999941582899954e-01,1.917059749591639459e-09,8.232580148373519482e-10,6.872769447504935290e-06,1.847787829882858421e-08,-6.063840352464563261e-09,-3.154960753600870093e-09,-1.431517161989487107e-05
1.224843355445730367e+03,9.999999942704742573e-01,1.880244507380632236e-09,8.041420613760674248e-10,6.785570627099386774e-06,1.812302884481566502e-08,-5.947390270355044362e-09,-3.081843035621369137e-09,-1.413354782823503951e-05
1.224849485774878076e+03,9.999999943805042424e-01,1.844136262924503353e-09,7.854691377660055808e-10,6.699478140283066430e-06,1.777499389585253797e-08,-5.833176488932976084e-09,-3.010416289471119998e-09,-1.395422835712181054e-05
1.224855616104025557e+03,9.999999944884211400e-01,1.808721439194050363e-09,7.672289980270634365e-10,6.614477950689008577e-06,1.743364259787027233e-08,-5.721156062770159573e-09,-2.940641501081226342e-09,-1.377718397170783280e-05
1.224861746433173266e+03,9.999999945942654733e-01,1.773986729576855452e-09,7.494116412739189057e-10,6.530556206761911591e-06,1.709884668539675715e-08,-5.611286901792302082e-09,-2.872480587188276543e-09,-1.360238582205139543e-05
1.224867876762320748e+03,9.999999946980774324e-01,1.739919056696687182e-09,7.320072737249195920e-10,6.447699214473160247e-06,1.677048010771068630e-08,-5.503527641020894888e-09,-2.805896251051737859e-09,-1.342980538629057338e-05
1.224874007091468457e+03,9.999999947998955419e-01,1.706505627029435298e-09,7.150063569742850019e-10,6.365893476246248524e-06,1.644841955665038325e-08,-5.397837813328585548e-09,-2.740852165879181041e-09,-1.325941455171347576e-05
1.224880137420615938e+03,9.999999948997584376e-01,1.673733866904549571e-09,6.983995495836265916e-10,6.285125647755783509e-06,1.613254383719106250e-08,-5.294177647005657145e-09,-2.677312753057187351e-09,-1.309118552478417688e-05
1.224886267749763647e+03,9.999999949977034230e-01,1.641591453841488557e-09,6.821777344367929428e-10,6.205382560727520164e-06,1.582273417748564600e-08,-5.192508164880197659e-09,-2.615243286059139231e-09,-1.292509087862860462e-05
1.224892398078911128e+03,9.999999950937676907e-01,1.610066310789390976e-09,6.663320125760965157e-10,6.126651220269614621e-06,1.551887417072783949e-08,-5.092791166097621387e-09,-2.554609867159816400e-09,-1.276110354747692184e-05
1.224898528408058837e+03,9.999999951879869897e-01,1.579146568751603400e-09,6.508536693852077216e-10,6.048918779274881939e-06,1.522084942235869799e-08,-4.994989107898521081e-09,-2.495379298959298743e-09,-1.259919677335127605e-05
1.224904658737206319e+03,9.999999952803969583e-01,1.548820616355022949e-09,6.357342175538870492e-10,5.972172574939048685e-06,1.492854800668964028e-08,-4.899065262411187333e-09,-2.437519247697271702e-09,-1.243934418212306291e-05
1.224910789066354027e+03,9.999999953710323464e-01,1.519077041765105756e-09,6.209653450879344917e-10,5.896400088231334326e-06,1.464185993200560614e-08,-4.804983532923275201e-09,-2.380998045783436640e-09,-1.228151969910234578e-05
1.224916919395501509e+03,9.999999954599272378e-01,1.489904661126809285e-09,6.065389396557831495e-10,5.821588965284564931e-06,1.436067739946051785e-08,-4.712708543843206509e-09,-2.325784784310696252e-09,-1.212569759358757051e-05
1.224923049724648990e+03,9.999999955471147173e-01,1.461292513336494874e-09,5.924470831003972985e-10,5.747727014891370879e-06,1.408489475611998883e-08,-4.622205624163197371e-09,-2.271849292313480770e-09,-1.197185247365136618e-05
1.224929180053796699e+03,9.999999956326279804e-01,1.433229826120044910e-09,5.786820213388602852e-10,5.674802184489517864e-06,1.381440817689611417e-08,-4.533440700161127987e-09,-2.219162022371978787e-09,-1.181995923612502487e-05
1.224935310382944408e+03,9.999999957164991127e-01,1.405706061021876723e-09,5.652362026016249218e-10,5.602802594421703661e-06,1.354911608033174777e-08,-4.446380437705057287e-09,-2.167694196013838633e-09,-1.166999313795244711e-05
1.224941440712091890e+03,9.999999957987595334e-01,1.378710860687166846e-09,5.521022311575195263e-10,5.531716499912695514e-06,1.328891863790067247e-08,-4.360992075501903926e-09,-2.117417627889855954e-09,-1.152192971699947132e-05
1.224947571041239371e+03,9.999999958794402177e-01,1.352234074674749118e-09,5.392728889820050442e-10,5.461532311136488489e-06,1.303371800612136704e-08,-4.277243506746086257e-09,-2.068304808138235753e-09,-1.137574483384847512e-05
1.224953701370387080e+03,9.999999959585714748e-01,1.326265754712102707e-09,5.267411308709175302e-10,5.392238590867341650e-06,1.278341830143979261e-08,-4.195103264110602259e-09,-2.020328883909797964e-09,-1.123141466690653807e-05
1.224959831699534561e+03,9.999999960361830587e-01,1.300796123907969908e-09,5.145000576493711681e-10,5.323824031950357620e-06,1.253792529668579716e-08,-4.114540422363620986e-09,-1.973463557514142828e-09,-1.108891566548303346e-05
1.224965962028682270e+03,9.999999961123043901e-01,1.275815617584249394e-09,5.025429502039027229e-10,5.256277489442423041e-06,1.229714679441759926e-08,-4.035524727523625473e-09,-1.927683215867643039e-09,-1.094822461673087253e-05
1.224972092357829752e+03,9.999999961869636689e-01,1.251314835429473440e-09,4.908632282959590460e-10,5.189587944940852577e-06,1.206099218726761623e-08,-3.958026445516339388e-09,-1.882962773948901942e-09,-1.080931857135293801e-05
1.224978222686977460e+03,9.999999962601894277e-01,1.227284564926526191e-09,4.794544698457158147e-10,5.123744525409476277e-06,1.182937268016670131e-08,-3.882016436278803176e-09,-1.839277748124275718e-09,-1.067217488281205580e-05
1.224984353016124942e+03,9.999999963320087559e-01,1.203715777046110813e-09,4.683104065818712044e-10,5.058736500975016452e-06,1.160220124616896334e-08,-3.807466140137415022e-09,-1.796604239693113767e-09,-1.053677120274178571e-05
1.224990483345272651e+03,9.999999964024488541e-01,1.180599598304156405e-09,4.574249001969572035e-10,4.994553263790870405e-06,1.137939235403432265e-08,-3.734347489422857702e-09,-1.754918844204774511e-09,-1.040308543692543482e-05
1.224996613674420132e+03,9.999999964715363676e-01,1.157927347820752077e-09,4.467919726340776672e-10,4.931184358190327153e-06,1.116086233622433735e-08,-3.662633025691012549e-09,-1.714198766698391547e-09,-1.027109580809765173e-05
1.225002744003567841e+03,9.999999965392969425e-01,1.135690493894786268e-09,4.364057694308144060e-10,4.868619447221342615e-06,1.094652895731536853e-08,-3.592295762364437698e-09,-1.674421682330317228e-09,-1.014078078624530406e-05
1.225008874332715322e+03,9.999999966057563361e-01,1.113880675266861382e-09,4.262605768803264561e-10,4.806848330308280245e-06,1.073631162670370898e-08,-3.523309251988977780e-09,-1.635565801649958426e-09,-1.001211912539254054e-05
1.225015004661863031e+03,9.999999966709394172e-01,1.092489697210704712e-09,4.163508181585477849e-10,4.745860941184560260e-06,1.053013135570697416e-08,-3.455647573870522310e-09,-1.597609855944884384e-09,-9.885089859295359728e-06
1.225021134991010513e+03,9.999999967348708330e-01,1.071509506172524922e-09,4.066710321027231958e-10,4.685647328063594626e-06,1.032791051103903414e-08,-3.389285253856893515e-09,-1.560533016507178163e-09,-9.759672260142831441e-06
1.225027265320158222e+03,9.999999967975744530e-01,1.050932223405643382e-09,3.972159001639143018e-10,4.626197681927234492e-06,1.012957316451583437e-08,-3.324197370727364963e-09,-1.524314997220091865e-09,-9.635845897475141519e-06
1.225033395649305703e+03,9.999999968590738142e-01,1.030750105557702679e-09,3.879802137842458813e-10,4.567502305130113678e-06,9.935044675003126632e-09,-3.260359431526277522e-09,-1.488935930479195960e-09,-9.513590572794469426e-06
1.225039525978453412e+03,9.999999969193922311e-01,1.010955563968844077e-09,3.789588896683776781e-10,4.509551627969081035e-06,9.744251903665826575e-09,-3.197747432604990244e-09,-1.454376425299789687e-09,-9.392886354075211171e-06
1.225045656307600893e+03,9.999999969785522413e-01,9.915411611243056134e-10,3.701469663358749583e-10,4.452336206743797384e-06,9.557123155922343058e-09,-3.136337848401122415e-09,-1.420617554265695193e-09,-9.273713571724960286e-06
1.225051786636748602e+03,9.999999970365762714e-01,9.724995876371409361e-10,3.615395852351122200e-10,4.395846705153907399e-06,9.373587986764075680e-09,-3.076107558632707595e-09,-1.387640781656461786e-09,-9.156052779839492882e-06
1.225057916965896084e+03,9.999999970934857485e-01,9.538236927749353750e-10,3.531320147276881417e-10,4.340073920838013327e-06,9.193577466741250125e-09,-3.017033944857088387e-09,-1.355428054766308927e-09,-9.039884811477291745e-06
1.225064047295043792e+03,9.999999971493025441e-01,9.355064486888458485e-10,3.449196210563559094e-10,4.285008755919645849e-06,9.017023856628106367e-09,-2.959094777323983201e-09,-1.323961693445608979e-09,-8.925190717314062668e-06
1.225070177624191274e+03,9.999999972040474194e-01,9.175409679286002594e-10,3.368978819344330633e-10,4.230642232552031363e-06,8.843860772885591876e-09,-2.902268270377082374e-09,-1.293224441824951857e-09,-8.811951798018942549e-06
1.225076307953338983e+03,9.999999972577409135e-01,8.999205002228582610e-10,3.290623834767738622e-10,4.176965491098531381e-06,8.674023156423110776e-09,-2.846533072270032912e-09,-1.263199456692615530e-09,-8.700149600465056948e-06
1.225082438282486464e+03,9.999999973104033435e-01,8.826384115887803961e-10,3.214088033926991801e-10,4.123969772680312156e-06,8.507447057106274638e-09,-2.791868199088018942e-09,-1.233870243512907057e-09,-8.589765881380514003e-06
1.225088568611634173e+03,9.999999973620542493e-01,8.656882120380317096e-10,3.139329323283839125e-10,4.071646444074084498e-06,8.344069923291785688e-09,-2.738253122384478781e-09,-1.205220737711642771e-09,-8.480782659204821951e-06
1.225094698940781655e+03,9.999999974127133928e-01,8.490635231111188531e-10,3.066306480312389067e-10,4.019986970079585105e-06,8.183830271197693028e-09,-2.685667666489137411e-09,-1.177235206347020203e-09,-8.373182156536945837e-06
1.225100829269929363e+03,9.999999974623997590e-01,8.327580937739683224e-10,2.994979274420711673e-10,3.968982928102997872e-06,8.026667855042445545e-09,-2.634092058790389001e-09,-1.149898294149655108e-09,-8.266946830509326247e-06
1.225106959599076845e+03,9.999999975111318884e-01,8.167657974957860396e-10,2.925308439632068701e-10,3.918626006449896205e-06,7.872523625527179928e-09,-2.583506920492288099e-09,-1.123195013172864766e-09,-8.162059369232727867e-06
1.225113089928224554e+03,9.999999975589280998e-01,8.010806132889679468e-10,2.857255525021590899e-10,3.868907987952312145e-06,7.721339540351775257e-09,-2.533893206641993978e-09,-1.097110685838204655e-09,-8.058502657695218186e-06
1.225119220257372035e+03,9.999999976058064899e-01,7.856966508549814841e-10,2.790783084622996765e-10,3.819820773326587224e-06,7.573058826409631924e-09,-2.485232285668571474e-09,-1.071631017286847327e-09,-7.956259826411526847e-06
1.225125350586519744e+03,9.999999976517846001e-01,7.706081211186057409e-10,2.725854447526393537e-10,3.771356355249798251e-06,7.427625681369928255e-09,-2.437505846180006015e-09,-1.046742007851644141e-09,-7.855314197430185726e-06
1.225131480915667225e+03,9.999999976968797499e-01,7.558093506556521998e-10,2.662433825473138787e-10,3.723506832041320614e-06,7.284985429649456777e-09,-2.390695942599445819e-09,-1.022429994036121001e-09,-7.755649312829297838e-06
1.225137611244814934e+03,9.999999977411089258e-01,7.412947790408176209e-10,2.600486288539131311e-10,3.676264406061288882e-06,7.145084476958467230e-09,-2.344784986776210740e-09,-9.986816392986111981e-10,-7.657248931381107943e-06
1.225143741573962416e+03,9.999999977844887811e-01,7.270589416395558326e-10,2.539977632045864093e-10,3.629621368350259087e-06,7.007870145907117528e-09,-2.299755693554855375e-09,-9.754838833552701184e-10,-7.560096996559861199e-06
1.225149871903110125e+03,9.999999978270355250e-01,7.130964924304173467e-10,2.480874545535213584e-10,3.583570120542471993e-06,6.873290911918874221e-09,-2.255591152964388687e-09,-9.528240065767427101e-10,-7.464177682182532822e-06
1.225156002232257606e+03,9.999999978687651447e-01,6.994021772620106412e-10,2.423144408195163629e-10,3.538103150545580958e-06,6.741296129341328695e-09,-2.212274745627507687e-09,-9.306895520781832179e-10,-7.369475341755109264e-06
1.225162132561405315e+03,9.999999979096934055e-01,6.859708469475462948e-10,2.366755384593008755e-10,3.493213045375999684e-06,6.611836164367969045e-09,-2.169790184179883207e-09,-9.090683621920374941e-10,-7.275974535205959386e-06
1.225168262890552796e+03,9.999999979498355174e-01,6.727974548577568105e-10,2.311676403031761406e-10,3.448892489656406373e-06,6.484862374184518422e-09,-2.128121505656336251e-09,-8.879485702622200371e-10,-7.183660025756633016e-06
1.225174393219700505e+03,9.999999979892070234e-01,6.598770413028567667e-10,2.257877037125389132e-10,3.405134251205445790e-06,6.360326958688509481e-09,-2.087253022089497948e-09,-8.673185555189881440e-10,-7.092516749908345372e-06
1.225180523548847987e+03,9.999999980278224676e-01,6.472047542460318866e-10,2.205327656143344781e-10,3.361931201595682641e-06,6.238183151480354510e-09,-2.047169386028538422e-09,-8.471670003931977779e-10,-7.002529860260027871e-06
1.225186653877995695e+03,9.999999980656961718e-01,6.347758250315205101e-10,2.153999242980547674e-10,3.319276293337452851e-06,6.118384988342888625e-09,-2.007855513764788675e-09,-8.274828211702257196e-10,-6.913684677987170080e-06
1.225192784207143177e+03,9.999999981028423468e-01,6.225855802691899813e-10,2.103863479333604640e-10,3.277162571920380078e-06,6.000887421457635786e-09,-1.969296622923779529e-09,-8.082552004508125847e-10,-6.825966717921901156e-06
1.225198914536290886e+03,9.999999981392754256e-01,6.106294396498887509e-10,2.054892726437296329e-10,3.235583174403849790e-06,5.885646303224418991e-09,-1.931478225554997955e-09,-7.894735798449453954e-10,-6.739361685617385416e-06
1.225205044865438367e+03,9.999999981750088418e-01,5.989029017705299160e-10,2.007059919691966315e-10,3.194531315897846306e-06,5.772618248653793877e-09,-1.894386083295277893e-09,-7.711276198077757883e-10,-6.653855449190258431e-06
1.225211175194586076e+03,9.999999982100560292e-01,5.874015629336220771e-10,1.960338702427186429e-10,3.154000308849548269e-06,5.661760811166802142e-09,-1.858006266833501338e-09,-7.532072506484666692e-10,-6.569434079490803716e-06
1.225217305523733557e+03,9.999999982444300883e-01,5.761210951181160039e-10,1.914703263937434837e-10,3.113983541638191544e-06,5.553032272258180100e-09,-1.822325086230296928e-09,-7.357026108091056797e-10,-6.486083805520499259e-06
1.225223435852881266e+03,9.999999982781441199e-01,5.650572567658385825e-10,1.870128415262892324e-10,3.074474489871944245e-06,5.446391749678370244e-09,-1.787329125036553111e-09,-7.186040757538425068e-10,-6.403791037961211282e-06
